EMPRESA_SIGLA;EMPRESA_NOME;EMPRESA_NACIONALIDADE;ANO;MES;AEROPORTO_DE_ORIGEM_SIGLA;AEROPORTO_DE_ORIGEM_NOME;AEROPORTO_DE_ORIGEM_UF;AEROPORTO_DE_ORIGEM_REGIAO;AEROPORTO_DE_ORIGEM_PAIS;AEROPORTO_DE_DESTINO_SIGLA;AEROPORTO_DE_DESTINO_NOME;AEROPORTO_DE_DESTINO_UF;AEROPORTO_DE_DESTINO_REGIAO;AEROPORTO_DE_DESTINO_PAIS;NATUREZA;GRUPO_DE_VOO;PASSAGEIROS_PAGOS;ASK;RPK;COMBUSTIVEL_LITROS;DISTANCIA_VOADA_KM;DECOLAGENS;ASSENTOS;HORAS_VOADAS;TAXA_OCUPACAO_RPK_ASK;COMBUSTIVEL_POR_PASSAGEIRO_L;COMBUSTIVEL_POR_KM_L_KM;PASSAGEIROS_POR_DECOLAGEM
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;FAOR;JOHANNESBURG;;;ÁFRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;3125.0;28896960.0;23250000.0;898056.0;96720.0;13.0;3884.0;128.6;0.804582904222451;287.37792;9.285111662531017;240.3846153846154
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;KBOS;BOSTON, MASSACHUSETTS;;;ESTADOS UNIDOS DA AMÉRICA;KBOS;BOSTON, MASSACHUSETTS;;;ESTADOS UNIDOS DA AMÉRICA;INTERNACIONAL;IMPRODUTIVO;0.0;0.0;0.0;675.0;0.0;1.0;300.0;0.266667;;;;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;KBOS;BOSTON, MASSACHUSETTS;;;ESTADOS UNIDOS DA AMÉRICA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;NÃO REGULAR;144.0;2321400.0;1114272.0;59164.0;7738.0;1.0;300.0;9.7;0.48;410.8611111111111;7.645903334194882;144.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;KBOS;BOSTON, MASSACHUSETTS;;;ESTADOS UNIDOS DA AMÉRICA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;3260.0;27779420.0;25225880.0;758545.0;92856.0;12.0;3590.0;114.617;0.9080779944289693;232.68251533742333;8.169046695959334;271.6666666666667
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;8332.0;68807392.0;63856448.0;1958286.0;229920.0;30.0;8978.0;287.15;0.9280463354867454;235.03192510801728;8.517249478079332;277.73333333333335
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;KLAX;LOS ANGELES, CALIFORNIA;;;ESTADOS UNIDOS DA AMÉRICA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;3602.0;38684100.0;35728238.0;1100604.0;128947.0;13.0;3900.0;153.983;0.9235897435897436;305.55358134369794;8.535320713161221;277.0769230769231
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;KMCO;ORLANDO, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;KMCO;ORLANDO, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;INTERNACIONAL;IMPRODUTIVO;0.0;0.0;0.0;675.0;0.0;1.0;300.0;0.683333;;;;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;KMCO;ORLANDO, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;NÃO REGULAR;700.0;6154624.0;4808300.0;164807.0;20607.0;3.0;896.0;25.25;0.78125;235.43857142857144;7.99762216722473;233.33333333333334
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;KMCO;ORLANDO, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;5360.0;39098348.0;36817840.0;1071962.0;130511.0;19.0;5692.0;160.933;0.9416725228390724;199.9929104477612;8.213575867168284;282.10526315789474
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;INTERNACIONAL;IMPRODUTIVO;0.0;0.0;0.0;1027.0;0.0;1.0;410.0;0.916667;;;;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;INTERNACIONAL;NÃO REGULAR;0.0;2381280.0;1271952.0;65317.0;5808.0;1.0;410.0;7.38333;0.5341463414634147;;11.24603994490358;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;INTERNACIONAL;REGULAR;2240.0;20007440.0;12476800.0;495437.0;66840.0;12.0;3592.0;82.2;0.623608017817372;221.17723214285715;7.412283064033513;186.66666666666666
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;IMPRODUTIVO;0.0;0.0;0.0;63376.0;6574.0;1.0;0.0;8.16667;;;9.640401581989655;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;NÃO REGULAR;219.0;;;;;;;;;;;
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;17565.0;138698252.0;115472310.0;4044496.0;381292.0;58.0;21098.0;480.833;0.8325433690397194;230.25881013378878;10.60734555144089;302.8448275862069
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;LEBL;BARCELONA;;;ESPANHA;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;INTERNACIONAL;NÃO REGULAR;0.0;2556600.0;2343550.0;76816.0;8522.0;1.0;300.0;11.75;0.9166666666666666;;9.013846514902605;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;LEBL;BARCELONA;;;ESPANHA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;NÃO REGULAR;275.0;;;;;;;;;;;
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;LEBL;BARCELONA;;;ESPANHA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;4343.0;41931760.0;38066395.0;1198486.0;140240.0;16.0;4784.0;170.317;0.9078177257525084;275.95809348376696;8.545964061608672;271.4375
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;LEMD;MADRID;;;ESPANHA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;13867.0;139543968.0;116177726.0;4129046.0;385388.0;46.0;16656.0;463.467;0.8325528338136408;297.760582678301;10.713997322179207;301.45652173913044
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;LFPG;PARIS;;;FRANÇA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;6933.0;84645000.0;65204865.0;2337411.0;282150.0;30.0;9000.0;342.083;0.7703333333333333;337.1427953266984;8.284284954811271;231.1
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;LIMC;MILAN;;;ITÁLIA;LIMC;MILAN;;;ITÁLIA;INTERNACIONAL;IMPRODUTIVO;0.0;0.0;0.0;1027.0;0.0;1.0;410.0;0.466667;;;;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;LIMC;MILAN;;;ITÁLIA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;7529.0;85554700.0;71412565.0;2656059.0;208670.0;22.0;9020.0;252.917;0.8347006651884701;352.7771284367114;12.728513921502852;342.22727272727275
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;LIRF;ROME;;;ITÁLIA;LIRF;ROME;;;ITÁLIA;INTERNACIONAL;IMPRODUTIVO;0.0;0.0;0.0;1350.0;0.0;2.0;600.0;1.03333;;;;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;LIRF;ROME;;;ITÁLIA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;5863.0;66691310.0;55305679.0;1979026.0;198093.0;21.0;7070.0;243.683;0.8292786421499293;337.54494286201606;9.990388352945335;279.1904761904762
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;LPPT;LISBOA;;;PORTUGAL;LPPT;LISBOA;;;PORTUGAL;INTERNACIONAL;IMPRODUTIVO;0.0;0.0;0.0;1027.0;0.0;1.0;410.0;0.466667;;;;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;LPPT;LISBOA;;;PORTUGAL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;11004.0;91728600.0;87316740.0;2783595.0;230115.0;29.0;11560.0;276.917;0.9519031141868513;252.96210468920393;12.09653868717815;379.44827586206895
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;MMMX;MEXICO;;;MÉXICO;MMMX;MEXICO;;;MÉXICO;INTERNACIONAL;IMPRODUTIVO;0.0;0.0;0.0;675.0;0.0;1.0;298.0;0.85;;;;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;MMMX;MEXICO;;;MÉXICO;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;IMPRODUTIVO;0.0;0.0;0.0;51330.0;7433.0;1.0;0.0;9.45;;;6.905690838154177;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;MMMX;MEXICO;;;MÉXICO;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;5465.0;64533306.0;40621345.0;1706201.0;215557.0;29.0;8682.0;268.083;0.629463257313983;312.20512351326624;7.915312423164175;188.44827586206895
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SABE;BUENOS AIRES;;;ARGENTINA;SABE;BUENOS AIRES;;;ARGENTINA;INTERNACIONAL;IMPRODUTIVO;0.0;0.0;0.0;660.0;0.0;2.0;344.0;1.46667;;;;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SABE;BUENOS AIRES;;;ARGENTINA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;15113.0;28682808.0;25601422.0;773586.0;166012.0;98.0;16932.0;260.267;0.892570281124498;51.18679282736717;4.65981977206467;154.21428571428572
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;5998.0;12766908.0;10328556.0;330564.0;61992.0;36.0;7414.0;101.85;0.809009981116806;55.11237079026342;5.332365466511808;166.61111111111111
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SAME;MENDOZA, MENDOZA PROVINCE;;;ARGENTINA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;2543.0;7026708.0;6148974.0;170613.0;41106.0;17.0;2906.0;57.05;0.8750860289057123;67.09123082972867;4.150561961757408;149.58823529411765
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBAR;ARACAJU;SE;NORDESTE;BRASIL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;5661.0;10563392.0;7314012.0;287836.0;55556.0;43.0;8176.0;95.5667;0.6923923679060665;50.84543366896308;5.1810065519475845;131.65116279069767
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBAR;ARACAJU;SE;NORDESTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;8215.0;1705.0;1.0;0.0;2.66667;;;4.818181818181818;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBAR;ARACAJU;SE;NORDESTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;13546.0;30083020.0;23095930.0;755520.0;151745.0;89.0;17644.0;243.383;0.7677397415552029;55.774398346375314;4.978879040495568;152.20224719101122
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBE;BELÉM;PA;NORTE;BRASIL;SBBE;BELÉM;PA;NORTE;BRASIL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;717.0;0.0;2.0;394.0;1.01667;;;;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBE;BELÉM;PA;NORTE;BRASIL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;17179.0;1612.0;1.0;0.0;3.33333;;;10.65694789081886;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBE;BELÉM;PA;NORTE;BRASIL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;6772.0;12586496.0;10916464.0;322187.0;69316.0;43.0;7808.0;107.95;0.8673155737704918;47.57634376845836;4.6480899070921575;157.48837209302326
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBE;BELÉM;PA;NORTE;BRASIL;SBCF;CONFINS;MG;SUDESTE;BRASIL;DOMÉSTICA;NÃO REGULAR;0.0;446618.0;423661.0;11181.0;2087.0;1.0;214.0;4.1;0.9485981308411215;;5.357450886439866;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBE;BELÉM;PA;NORTE;BRASIL;SBEG;MANAUS;AM;NORTE;BRASIL;DOMÉSTICA;REGULAR;1246.0;2057616.0;1618554.0;50268.0;10392.0;8.0;1584.0;16.5;0.7866161616161617;40.34349919743178;4.837182448036952;155.75
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBE;BELÉM;PA;NORTE;BRASIL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;4044.0;6279808.0;4593984.0;172085.0;34080.0;30.0;5528.0;56.5333;0.731548480463097;42.553165182987144;5.049442488262911;134.8
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBE;BELÉM;PA;NORTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;NÃO REGULAR;203.0;;;;;;;;;;;
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBE;BELÉM;PA;NORTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;20355.0;56775270.0;50093655.0;1385554.0;292859.0;119.0;23070.0;429.4;0.8823146944083224;68.06946696143454;4.73112999771221;171.05042016806723
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBE;BELÉM;PA;NORTE;BRASIL;SBMQ;MACAPÁ;AP;NORTE;BRASIL;DOMÉSTICA;REGULAR;1786.0;786968.0;587594.0;33320.0;4606.0;14.0;2392.0;11.9;0.7466555183946488;18.656215005599105;7.23404255319149;127.57142857142857
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;INTERNACIONAL;NÃO REGULAR;0.0;1742400.0;1736592.0;52139.0;5808.0;1.0;300.0;6.93333;0.9966666666666667;;8.977100550964188;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBAR;ARACAJU;SE;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;5552.0;10547888.0;7173184.0;264065.0;55556.0;43.0;8164.0;86.9;0.6800587947084762;47.56213976945245;4.753131974944201;129.11627906976744
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBBE;BELÉM;PA;NORTE;BRASIL;DOMÉSTICA;REGULAR;6266.0;12447864.0;10100792.0;308756.0;67704.0;42.0;7722.0;104.767;0.8114478114478114;49.27481646983722;4.5603804797353185;149.1904761904762
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;27615.0;0.0;7.0;1182.0;12.5167;;;;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBBV;BOA VISTA;RR;NORTE;BRASIL;DOMÉSTICA;REGULAR;6848.0;25742560.0;17188480.0;650854.0;150600.0;60.0;10256.0;213.017;0.6677067082683308;95.04293224299066;4.3217397078353255;114.13333333333334
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBCF;CONFINS;MG;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;14167.0;10050546.0;8372697.0;301346.0;53190.0;90.0;17006.0;111.583;0.833058920381042;21.27098185925037;5.665463432976123;157.4111111111111
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBCG;CAMPO GRANDE;MS;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;8448.0;9475108.0;7408896.0;292875.0;52620.0;60.0;10804.0;98.9166;0.7819326175490559;34.66796875;5.565849486887116;140.8
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;DOMÉSTICA;REGULAR;10368.0;12663728.0;11218176.0;348945.0;66002.0;61.0;11704.0;116.467;0.885850991114149;33.655960648148145;5.286885245901639;169.9672131147541
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;4953.0;4776320.0;4348734.0;153109.0;26340.0;30.0;5440.0;51.6167;0.9104779411764706;30.91237633757319;5.812794229309036;165.1
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBEG;MANAUS;AM;NORTE;BRASIL;DOMÉSTICA;REGULAR;12442.0;27484798.0;24249458.0;689050.0;134481.0;69.0;14102.0;200.833;0.8822862005389307;55.38096769008198;5.1237721313791535;180.31884057971016
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;DOMÉSTICA;REGULAR;10147.0;15489432.0;13333158.0;404316.0;78840.0;60.0;11788.0;132.783;0.8607906345436037;39.84586577313492;5.128310502283105;169.11666666666667
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;14843.0;30909456.0;25114356.0;740792.0;165816.0;98.0;18268.0;251.75;0.8125136851324721;49.90850906151048;4.467554397645583;151.4591836734694
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;14785.0;17161264.0;13513490.0;463415.0;93228.0;102.0;18776.0;169.917;0.7874414145717937;31.34359147784917;4.970770583944738;144.95098039215685
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;6589.0;1267814.0;1074007.0;82057.0;7009.0;43.0;7778.0;33.5667;0.847132939058884;12.45363484595538;11.707376230560708;153.2325581395349
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;NÃO REGULAR;134.0;350550.0;187245.0;14786.0;855.0;1.0;410.0;1.51667;0.5341463414634147;110.34328358208955;17.293567251461987;134.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;30406.0;30711600.0;25997130.0;950502.0;158175.0;185.0;35920.0;313.083;0.8464922048997773;31.260343353285535;6.009179706021811;164.35675675675677
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBIZ;IMPERATRIZ;MA;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;2708.0;5607672.0;3116908.0;159246.0;33379.0;29.0;4872.0;55.4833;0.5558292282430214;58.80576070901034;4.770843943796998;93.37931034482759
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBJP;SANTA RITA;PB;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;9994.0;20597112.0;17119722.0;454939.0;102780.0;60.0;12024.0;154.9;0.8311709913506321;45.52121272763658;4.42633780891224;166.56666666666666
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;DOMÉSTICA;NÃO REGULAR;0.0;138852.0;106932.0;7053.0;798.0;1.0;174.0;2.15;0.7701149425287356;;8.838345864661655;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBMA;MARABÁ;PA;NORTE;BRASIL;DOMÉSTICA;REGULAR;4942.0;8347200.0;5806850.0;232130.0;49350.0;42.0;7104.0;81.5333;0.6956644144144144;46.97086199919061;4.703748733535968;117.66666666666667
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBMO;RIO LARGO;AL;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;9701.0;16876872.0;14483593.0;406949.0;89580.0;60.0;11304.0;137.817;0.8581917905166313;41.949180496855995;4.542855548113418;161.68333333333334
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBMQ;MACAPÁ;AP;NORTE;BRASIL;DOMÉSTICA;REGULAR;6018.0;13378464.0;10856472.0;341145.0;77572.0;43.0;7416.0;114.767;0.8114886731391586;56.687437686939184;4.397785283349663;139.95348837209303
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBPJ;PALMAS;TO;NORTE;BRASIL;DOMÉSTICA;REGULAR;4330.0;3243108.0;2693260.0;108709.0;18660.0;30.0;5214.0;38.7833;0.8304564633678557;25.106004618937643;5.82577706323687;144.33333333333334
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBPS;PORTO SEGURO;BA;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;4575.0;4817032.0;4327950.0;138441.0;28380.0;30.0;5092.0;49.7333;0.8984681853888452;30.26032786885246;4.878118393234672;152.5
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBPV;PORTO VELHO;RO;NORTE;BRASIL;DOMÉSTICA;REGULAR;4680.0;11190558.0;8934120.0;295288.0;64906.0;34.0;5862.0;97.7;0.7983623336745138;63.095726495726495;4.549471543462854;137.64705882352942
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBRB;RIO BRANCO;AC;NORTE;BRASIL;DOMÉSTICA;REGULAR;6307.0;16652280.0;14285355.0;435223.0;97395.0;43.0;7352.0;144.733;0.8578618063112078;69.00634215950531;4.468638020432261;146.67441860465115
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBRF;RECIFE;PE;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;11905.0;23404100.0;19690870.0;596331.0;125704.0;76.0;14150.0;191.75;0.8413427561837455;50.09080218395632;4.74393018519697;156.64473684210526
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;13105.0;14369152.0;12161440.0;543436.0;103008.0;111.0;15484.0;182.117;0.8463575303539137;41.467836703548265;5.2756679092885985;118.06306306306307
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBSG;SÃO GONÇALO DO AMARANTE;RN;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;8667.0;18365270.0;15349257.0;427377.0;95634.0;54.0;10370.0;142.367;0.8357762777242045;49.31083419868467;4.468881360185708;160.5
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2024;9;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBSI;SINOP;MT;CENTRO-OESTE;BRASIL;DOMÉSTICA;NÃO REGULAR;0.0;129582.0;96717.0;4824.0;939.0;1.0;138.0;1.56667;0.7463768115942029;;5.137380191693291;0.0
